Stock,Sector,Date,Title,Description,Content,Source,URL,summary
TECHM.NS,IT,2025-02-28T03:31:01Z,"Negative Breakout on February 27: TechM, Reliance Power among 10 stocks that dropped below their 200 DMAs","In the NSE list of stocks with market cap over Rs 10,000 crore, 10 stocks' close prices crossed below their 200 DMA (Daily Moving Averages) on February 27, according to stockedge.com's technical scan data. Trading below the 200 DMA is considered a negative si…","In the NSE list of stocks with market cap over Rs 10,000 crore, 10 stocks' close prices crossed below their 200 DMA (Daily Moving Averages) on February 27, according to stockedge.com's technical scan… [+262 chars]",Economictimes.com,https://m.economictimes.com/markets/stocks/news/negative-breakout-on-february-27-techm-reliance-power-among-10-stocks-that-dropped-below-their-200-dmas/under-pressure/slideshow/118616529.cms,"In the NSE list of stocks with market cap over Rs 10,000 crore, 10 stocks' close prices crossed below their 200 DMA (Daily Moving Averages) on February 27, according to stockedge.com's technical scan data. Trading below the 200 DMA is considered a negative si…"
TECHM.NS,IT,2025-03-16T19:35:16Z,Optus stands up a unified data platform,Podcast: Chief information officer Mark Potter.,"Optus has stood up a unified data platform that brings together data from across a number of repositories into an Azure-based ‘lakehouse’ environment running on Databricks.
Speaking to the iTnews Po… [+5142 chars]",iTnews,https://www.itnews.com.au/news/optus-stands-up-a-unified-data-platform-615732,Podcast: Chief information officer Mark Potter.
BPCL.NS,Energy,2025-03-07T13:37:46Z,Broker’s call: BPCL (Neutral),"Bharat Petroleum Corporation Ltd's management outlook, capex plans, and valuation analysis with a target price of ₹240/share.","Target: 240
CMP: 261
We met with the management of Bharat Petroleum Corporation Ltd (BPCL) recently, and it: highlighted the proportion of Russian crude in the refining mix is likely to dip to abou… [+1032 chars]",BusinessLine,https://www.thehindubusinessline.com/markets/brokers-call-bpcl-neutral/article69303150.ece,"Bharat Petroleum Corporation Ltd's management outlook, capex plans, and valuation analysis with a target price of ₹240/share."
BPCL.NS,Energy,2025-03-20T06:57:14Z,BPCL to develop first hydrogen-fueled VTOL aircraft ecosystem,BPCL will establish hydrogen refuelling infrastructure for VTOL aircraft developed by BluJ Aerospace via its forthcoming Hydrogen Refuelling Stations in Kochi and Thiruvananthapuram,"Bharat Petroleum Corporation Limited has entered into a quadripartite MoU with BluJ Aerospace, the Agency for New and Renewable Energy Research and Technology (ANERT), Kerala and Cochin International… [+1573 chars]",BusinessLine,https://www.thehindubusinessline.com/companies/bpcl-to-develop-first-hydrogen-fueled-vtol-aircraft-ecosystem/article69352254.ece,BPCL will establish hydrogen refuelling infrastructure for VTOL aircraft developed by BluJ Aerospace via its forthcoming Hydrogen Refuelling Stations in Kochi and Thiruvananthapuram
BPCL.NS,Energy,2025-03-17T06:54:31Z,"BPCL, Dabur among 5 stocks with short buildup","A short buildup occurs when open interest and trading volumes rise, accompanied by a decrease in the stock price in the Futures and Options segment. This suggests that traders are anticipating further price declines and are establishing short positions. In Mo…","A short buildup occurs when open interest and trading volumes rise, accompanied by a decrease in the stock price in the Futures and Options segment. This suggests that traders are anticipating furthe… [+140 chars]",Economictimes.com,https://m.economictimes.com/markets/stocks/news/bpcl-dabur-among-5-stocks-with-short-buildup/short-buildup/slideshow/119105953.cms,"A short buildup occurs when open interest and trading volumes rise, accompanied by a decrease in the stock price in the Futures and Options segment. This suggests that traders are anticipating further price declines and are establishing short positions. In Mo…"
BPCL.NS,Energy,2025-03-07T00:33:02Z,Declining crude prices fire up oil marketing cos' shares,"Shares of Hindustan Petroleum Corporation (HPCL) went up 3.7%, Bharat Petroleum Corporation (BPCL) gained 3.6% and Indian Oil Corporation (IOC) rose 2.7%.","Mumbai: Shares of oil marketing companies rose in Thursday's trade after Brent crude futures prices slid below $70 per barrel. A fall in crude prices bodes well for Indian OMCs in the short term, tho… [+2106 chars]",The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/declining-crude-prices-fire-up-oil-marketing-cos-shares/articleshow/118771946.cms,"Shares of Hindustan Petroleum Corporation (HPCL) went up 3.7%, Bharat Petroleum Corporation (BPCL) gained 3.6% and Indian Oil Corporation (IOC) rose 2.7%."
BPCL.NS,Energy,2025-02-27T08:13:45Z,"Top gainers & losers mid-day February 27, 2025: Shriram Finance, Bajaj Finance, Bajaj Finance, IndusInd, Axis bank led gains","UltraTech dragged following announcement to enter cables & wires space. Tata Motors, RR Kabel, Havells hit 52-week low.","Media, realty, IT and telecom stocks experiencing huge downturns, along with auto oil &amp; gas, and FMCGs facing selling pressure, while banking stocks show resilience. 
The broader market traded i… [+1442 chars]",BusinessLine,https://www.thehindubusinessline.com/markets/top-gainers-losers-mid-day-february-27-2025-shriram-finance-bajaj-finance-bajaj-finance-indusind-axis-bank-led-gains/article69269521.ece,"UltraTech dragged following announcement to enter cables & wires space. Tata Motors, RR Kabel, Havells hit 52-week low."
BPCL.NS,Energy,2025-03-27T06:01:24Z,"Nifty indices rejig: Zomato, Jio Financial to see $822 million inflows as BPCL, Britannia exit","The reshuffle, coinciding with Nifty's derivatives expiry, will result in Bharat Petroleum Corp Ltd (BPCL) and Britannia Industries Ltd exiting the index, causing significant outflows, while Grasim Industries and Bajaj Finance will undergo weightage adjustmen…","Shares of food delivery giant Zomato and Mukesh Ambani-backed Jio Financial Services will be added to the benchmark Nifty 50 on Thursday as part of the semi-annual rebalancing by Nifty Indices, bring… [+1826 chars]",The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/nifty-indices-rejig-zomato-jio-financial-to-see-822-million-inflows-as-bpcl-britannia-exit/articleshow/119577848.cms,"The reshuffle, coinciding with Nifty's derivatives expiry, will result in Bharat Petroleum Corp Ltd (BPCL) and Britannia Industries Ltd exiting the index, causing significant outflows, while Grasim Industries and Bajaj Finance will undergo weightage adjustmen…"
BPCL.NS,Energy,2025-03-26T14:10:46Z,"$394 mn inflows eyed as IHCL, Swiggy, 5 more join Nifty Next 50 in March rejig","In terms of inclusion, Indian Hotels is expected to witness the largest inflow at $108 million, followed by Britannia with $85 million, BPCL at $80 million, and CG Power at $60 million.","The NSEs semi-annual index rejig is set to take effect on Thursday, March 27, and it's expected to trigger major shifts in stock flows as it coincides with the monthly derivatives expiry. According t… [+2226 chars]",The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/394-mn-inflows-eyed-as-ihcl-swiggy-5-more-join-nifty-next-50-in-march-rejig/articleshow/119544201.cms,"In terms of inclusion, Indian Hotels is expected to witness the largest inflow at $108 million, followed by Britannia with $85 million, BPCL at $80 million, and CG Power at $60 million."
BPCL.NS,Energy,2025-03-06T11:50:52Z,"Gainers & Losers: Castrol India, BPCL among 9 stocks in limelight on Thursday","Indian markets closed higher as financial and energy stocks gained. RBI's liquidity injection and tariff relief boosted sentiment. Top movers included Castrol India, Godawari Power, Creditaccess Grameen, BPCL, Gensol Engineering, and Lodha.","Indian benchmark indices ended higher on Thursday, supported by domestic investor interest in oversold stocks. Financial stocks gained momentum after the Reserve Bank of India (RBI) announced a $21 b… [+467 chars]",Economictimes.com,https://m.economictimes.com/markets/web-stories/gainers-amp-losers-castrol-india-bpcl-among-9-stocks-in-limelight-on-thursday/slideshow/118761438.cms,"Indian markets closed higher as financial and energy stocks gained. RBI's liquidity injection and tariff relief boosted sentiment. Top movers included Castrol India, Godawari Power, Creditaccess Grameen, BPCL, Gensol Engineering, and Lodha."
BPCL.NS,Energy,2025-02-27T09:52:50Z,"SBI, BPCL among 5 Nifty50 stocks hit 52-week lows on Thursday","Indian benchmark equity indices gave up early gains on Thursday, as losses in automobile stocks and UltraTech Cement overshadowed a rise in financials following a partial reversal in tighter rules for bank loans to small borrowers and non-bank lenders. Meanwh…","Indian benchmark equity indices gave up early gains on Thursday, as losses in automobile stocks and UltraTech Cement overshadowed a rise in financials following a partial reversal in tighter rules fo… [+121 chars]",Economictimes.com,https://m.economictimes.com/markets/stocks/news/sbi-bpcl-among-5-nifty50-stocks-hit-52-week-lows-on-thursday/rising-high/slideshow/118601452.cms,"Indian benchmark equity indices gave up early gains on Thursday, as losses in automobile stocks and UltraTech Cement overshadowed a rise in financials following a partial reversal in tighter rules for bank loans to small borrowers and non-bank lenders. Meanwh…"
BPCL.NS,Energy,2025-03-19T13:44:48Z,Hydrogen fuel cell bus deployed at Cochin International Airport,This first-of-its-kind initiative in Kerala aimed at offering a leap in the country’s clean mobility ecosystem and paving the way for the mainstream adoption of hydrogen-powered commercial vehicles,"EKA Mobility, a leading electric mobility solutions provider and VDL Groep (Netherlands), has partnered with KPIT Technologies and BPCL to deploy a Hydrogen Fuel Cell Bus at Cochin International Airp… [+1215 chars]",BusinessLine,https://www.thehindubusinessline.com/economy/logistics/hydrogen-fuel-cell-bus-deployed-at-cochin-international-airport/article69349086.ece,This first-of-its-kind initiative in Kerala aimed at offering a leap in the country’s clean mobility ecosystem and paving the way for the mainstream adoption of hydrogen-powered commercial vehicles
BPCL.NS,Energy,2025-03-22T14:20:40Z,Petronet LNG: Follow the steam,The Dahej terminal continues to differentiate the company from others and current valuation levels provide comfort,"Natural gas is typically transported in liquid state while it is predominantly used in its gaseous state. Hence, while India imports its natural gas requirements in liquid state liquified natural gas… [+5739 chars]",BusinessLine,https://www.thehindubusinessline.com/portfolio/petronet-lng-follow-the-steam/article69357316.ece,The Dahej terminal continues to differentiate the company from others and current valuation levels provide comfort
BPCL.NS,Energy,2025-03-20T08:08:43Z,2 top stock recommendations from Sneha Seth,"Sneha Seth from Angel One suggests booking profits for intraday positions in index options. She notes potential resistance at 23,000-23,100 levels but sees opportunities in the oil and gas sector. She highlights BPCL and Cipla as promising stocks, with specif…","""I would suggest in case of any declines, one can go ahead and go long. But at this level, if someone is holding a position for an intraday perspective, they can book profits in the index options tra… [+3538 chars]",The Times of India,https://economictimes.indiatimes.com/markets/expert-view/2-top-stock-recommendations-from-sneha-seth/articleshow/119248197.cms,"Sneha Seth from Angel One suggests booking profits for intraday positions in index options. She notes potential resistance at 23,000-23,100 levels but sees opportunities in the oil and gas sector. She highlights BPCL and Cipla as promising stocks, with specif…"
BPCL.NS,Energy,2025-03-06T03:01:00Z,"Buying private bank & consumption stocks now; IT stocks, OMCs are other favourites: Rajat Sharma","Rajat Sharma, Founder & CEO of Sana Securities, favors investments in private banking and consumption sectors. He avoids auto, steel, and metal stocks due to debt issues and market slowdowns. Sharma sees potential in IT and oil marketing companies like BPCL a…","Rajat Sharma, Founder &amp; CEO, Sana Securities, says the two sectors he is buying now are private banking and consumption. They are broadly avoiding auto, steel and metal spaces. In pharma, there h… [+11266 chars]",The Times of India,https://economictimes.indiatimes.com/markets/expert-view/buying-private-bank-consumption-stocks-now-it-stocks-omcs-are-other-favourites-rajat-sharma/articleshow/118737221.cms,"Rajat Sharma, Founder & CEO of Sana Securities, favors investments in private banking and consumption sectors. He avoids auto, steel, and metal stocks due to debt issues and market slowdowns. Sharma sees potential in IT and oil marketing companies like BPCL a…"
BPCL.NS,Energy,2025-03-20T02:59:09Z,"Stocks to buy in 2025: HPCL, BPCL among top 5 ideas that could give 30-70% return","Brokerages have shared their latest recommendations on key stocks, highlighting strong upside potential across multiple sectors for the next 12 months.We have collated a list of recommendations from top brokerage firms from ETNow and other sources: Brokerage …","Nuvama on Pidilite Industries: Buy| Target Rs 3,660| LTP Rs 2730| Upside 34%
Nuvama has assigned a ""Buy"" rating to Pidilite Industries with a target price of Rs 3,660, indicating a potential upside … [+197 chars]",Economictimes.com,https://m.economictimes.com/markets/stocks/news/stocks-to-buy-in-2025-hpcl-bpcl-among-top-5-ideas-that-could-give-30-70-return/brokerage-recommendations/slideshow/119236474.cms,"Brokerages have shared their latest recommendations on key stocks, highlighting strong upside potential across multiple sectors for the next 12 months.We have collated a list of recommendations from top brokerage firms from ETNow and other sources: Brokerage …"
BPCL.NS,Energy,2025-03-11T12:46:51Z,"ET Market Watch: Sensex and Nifty close flat, banks & IT bleed","Sensex dipped slightly, Nifty held above 22,490 amid realty gains, IT and banking losses, and cautious sentiment over US recession fears.","Hi, you're listening to ET Markets Radio, I am your host Neha V Mahajan. Welcome to a fresh episode of ET Market Watch -- where we bring you the latest news from the world of stock markets every sing… [+1288 chars]",The Times of India,https://economictimes.indiatimes.com/markets/stocks/etmarkets-podcast/et-market-watch-sensex-and-nifty-close-flat-banks-it-bleed/podcast/118892151.cms,"Sensex dipped slightly, Nifty held above 22,490 amid realty gains, IT and banking losses, and cautious sentiment over US recession fears."
BPCL.NS,Energy,2025-03-20T07:50:00Z,Markets extend gains as Fed rate cut hopes boost sentiment,"The benchmark Sensex traded at 75,975.96 at 12:30 PM, advancing 526.91 points or 0.70 per cent; Nifty50 index climbed 172.50 points or 0.75 per cent to 23,080.10.","Equity markets continued their upward trajectory on Thursday afternoon, building on morning gains as investors remained optimistic about potential interest rate cuts by the US Federal Reserve. The be… [+2275 chars]",BusinessLine,https://www.thehindubusinessline.com/markets/stock-markets/markets-extend-gains-as-fed-rate-cut-hopes-boost-sentiment/article69352473.ece,"The benchmark Sensex traded at 75,975.96 at 12:30 PM, advancing 526.91 points or 0.70 per cent; Nifty50 index climbed 172.50 points or 0.75 per cent to 23,080.10."
BPCL.NS,Energy,2025-03-03T12:52:26Z,"Tata Motors, RIL part of pilot project to test run hydrogen-powered buses, trucks","MNRE announces pilot projects for hydrogen-powered buses and trucks with major companies, aiming to scale up green technology in India.","The Ministry of New &amp; Renewable Energy (MNRE) on Monday said that five pilot projects for running buses and trucks powered by hydrogen with participation from TATA Motors, Reliance Industries (RI… [+2230 chars]",BusinessLine,https://www.thehindubusinessline.com/economy/logistics/mnre-announces-pilot-projects-for-hydrogen-powered-buses-and-trucks-with-major-companies-aiming-to-scale-up-green-technology-in-india/article69285761.ece,"MNRE announces pilot projects for hydrogen-powered buses and trucks with major companies, aiming to scale up green technology in India."
BPCL.NS,Energy,2025-03-03T12:52:26Z,"Tata Motors, RIL part of pilot project to test run hydrogen-powered buses, trucks","MNRE announces pilot projects for hydrogen-powered buses and trucks with major companies, aiming to scale up green technology in India.","The Ministry of New &amp; Renewable Energy (MNRE) on Monday said that five pilot projects for running buses and trucks powered by hydrogen with participation from TATA Motors, Reliance Industries (RI… [+2231 chars]",BusinessLine,https://www.thehindubusinessline.com/news/mnre-announces-pilot-projects-for-hydrogen-powered-buses-and-trucks-with-major-companies-aiming-to-scale-up-green-technology-in-india/article69285761.ece,"MNRE announces pilot projects for hydrogen-powered buses and trucks with major companies, aiming to scale up green technology in India."
BPCL.NS,Energy,2025-03-02T04:34:24Z,"After HPCL, government headhunter fails to find right candidate BPCL top job",The government's Public Enterprise Selection Board (PESB) has struggled to find suitable candidates for top positions at major oil companies like Bharat Petroleum (BPCL) due to most applicants lacking multidisciplinary experience. PESB recommended the formati…,"After HPCL, the government headhunter struggled to find a suitable candidate for the top job at Bharat Petroleum, as most applicants were narrow specialists lacking multidisciplinary experience neede… [+4716 chars]",The Times of India,https://economictimes.indiatimes.com/industry/energy/oil-gas/after-hpcl-government-headhunter-fails-to-find-right-candidate-bpcl-top-job/articleshow/118658441.cms,The government's Public Enterprise Selection Board (PESB) has struggled to find suitable candidates for top positions at major oil companies like Bharat Petroleum (BPCL) due to most applicants lacking multidisciplinary experience. PESB recommended the formati…
BPCL.NS,Energy,2025-03-19T03:54:30Z,BPCL shares may remain in focus today. Here’s why,"BPCL has formed a partnership with BluJ Aerospace, the Agency for New and Renewable Energy Research and Technology (ANERT), and Cochin International Airport Limited (CIAL) to create the world’s first hydrogen-powered Vertical Take-Off and Landing (VTOL) aviat…",Bharat Petroleum Corporation Ltd (BPCL) shares are set to gain investor attention on Wednesday after the company announced its partnership with BluJ Aerospace and KPIT Technologies for various projec… [+2993 chars],The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/bpcl-shares-may-remain-in-focus-today-heres-why/articleshow/119189706.cms,"BPCL has formed a partnership with BluJ Aerospace, the Agency for New and Renewable Energy Research and Technology (ANERT), and Cochin International Airport Limited (CIAL) to create the world’s first hydrogen-powered Vertical Take-Off and Landing (VTOL) aviat…"
BPCL.NS,Energy,2025-03-17T05:25:47Z,Stock market update: Stocks that hit 52-week lows on NSE,"BPCL,  Nestle India,  Britannia,  Wipro and  Hero MotoCorp were among the top losers on NSE.","NEW DELHI: Global Education, Inventurus Knowledge, One Mobikwik Systems, Quality Power Electr and Ola Electric Mobilit and others were among the stocks that touched their 52-week lows as of 10:55AM(I… [+589 chars]",The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-lows-on-nse/articleshow/119101695.cms,"BPCL,  Nestle India,  Britannia,  Wipro and  Hero MotoCorp were among the top losers on NSE."
BPCL.NS,Energy,2025-03-06T07:11:37Z,"OMC stocks up 16% in 4 sessions as crude hits 3-year low, but 4 key risks still loom","OMC stocks have surged up to 16% in four sessions as crude oil prices hit a three-year low. However, risks remain due to higher US crude imports, LPG under-recoveries, a weak rupee, and potential inventory losses. Analysts caution that despite improved margin…","A sharp 6% correction in crude oil prices has fueled a rally in state-run oil marketing companies (OMCs), with stocks gaining up to 16% over four consecutive sessions. Investors are optimistic that l… [+5713 chars]",The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/omc-stocks-up-16-in-4-sessions-as-crude-hits-3-year-low-but-4-key-risks-still-loom/articleshow/118753587.cms,"OMC stocks have surged up to 16% in four sessions as crude oil prices hit a three-year low. However, risks remain due to higher US crude imports, LPG under-recoveries, a weak rupee, and potential inventory losses. Analysts caution that despite improved margin…"
BPCL.NS,Energy,2025-03-17T07:30:35Z,"Top gainers & losers intraday March 17, 2025: SBI Life, Dr Reddy’s Lab lead gains, Ola Electric, MobiKwik, Hyundai hits 52-week low","Stock market update: SBI Life, Bajaj Finserv, Dr Reddy’s, Trent, and Axis Bank gain; BPCL, Wipro, Hero Motocorp decline.","Shares of SBI Life, Bajaj Finserv, Dr Reddys Laboratories, Trent and Axis Bank emerged among top gainers of Nifty 50 pack, while BPCL, Britannia, Wipro, Hero Motocorp and Asian Paints declined. 
Pha… [+1501 chars]",BusinessLine,https://www.thehindubusinessline.com/markets/stock-markets/top-gainers-losers-intraday-march-17-2025-sbi-life-dr-reddys-lab-lead-gains-ola-electric-mobikwik-hyundai-hits-52-week-low/article69339467.ece,"Stock market update: SBI Life, Bajaj Finserv, Dr Reddy’s, Trent, and Axis Bank gain; BPCL, Wipro, Hero Motocorp decline."
BPCL.NS,Energy,2025-02-28T19:52:35Z,India-EU Hydrogen Partnership Flagship Project Collapsing Due to Ruinous Economics,"The EU-India Clean Energy and Climate Partnership included a plan to develop a waste-to-hydrogen facility in Pune, led by the Pune Municipal Corporation (PMC) and The Green Billions Limited (TGBL). The ₹450 crore ($54M) project was intended to process 3.8 mil…","Sign up for daily news updates from CleanTechnica on email. Or follow us on Google News!
The EU-India Clean Energy and Climate Partnership included a plan to develop a waste-to-hydrogen facility in … [+12746 chars]",CleanTechnica,https://cleantechnica.com/2025/02/28/india-eu-hydrogen-partnership-flagship-project-collapsing-due-to-ruinous-economics/,"The EU-India Clean Energy and Climate Partnership included a plan to develop a waste-to-hydrogen facility in Pune, led by the Pune Municipal Corporation (PMC) and The Green Billions Limited (TGBL). The ₹450 crore ($54M) project was intended to process 3.8 mil…"
BPCL.NS,Energy,2025-03-17T11:52:01Z,Stock market update: Stocks that hit 52-week lows on NSE in today's trade,"Wipro,  BPCL,  Britannia,  Hero MotoCorp and  ITC were among the top losers on NSE in today's trade.","(What's moving Sensex and Nifty Track latest market news, stock tips, Budget 2025, Share Market on Budget 2025 and expert advice, on ETMarkets. Also, ETMarkets.com is now on Telegram. For fastest new… [+330 chars]",The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-lows-on-nse-in-todays-trade/articleshow/119117242.cms,"Wipro,  BPCL,  Britannia,  Hero MotoCorp and  ITC were among the top losers on NSE in today's trade."
BPCL.NS,Energy,2025-03-17T11:52:41Z,"Market rallies as pharma, financial sectors lead gains","Sensex ended at 341.04 points or 0.46% higher at 74,169.95, and the Nifty 50 rising 111.55 points or 0.5% to 22,508.75, boosted by strong performances in pharmaceutical and financial stocks","Benchmark indices closed higher on Monday, with the Sensex ending 341.04 points or 0.46 per cent higher at 74,169.95, and the Nifty 50 rising 111.55 points or 0.5 per cent to 22,508.75, boosted by st… [+3792 chars]",BusinessLine,https://www.thehindubusinessline.com/markets/market-rallies-as-pharma-financial-sectors-lead-gains/article69340313.ece,"Sensex ended at 341.04 points or 0.46% higher at 74,169.95, and the Nifty 50 rising 111.55 points or 0.5% to 22,508.75, boosted by strong performances in pharmaceutical and financial stocks"
BPCL.NS,Energy,2025-03-06T03:39:44Z,"Paint, aviation, OMC stocks jump up to 5% as Brent crude hits 3-year low","Crude oil prices heavily influence OMCs, as crude is their main raw material. When crude prices rise, OMCs experience higher input costs, which can compress their gross refining margins (GRMs) if they cannot pass on the increased costs to consumers due to gov…","Shares of paint, aviation, and oil marketing companies (OMCs) surged as high as 4.5% on the BSE on Thursday, March 6, after the prices of Brent crude fell below the $70 mark, hitting its 3-year lows.… [+2616 chars]",The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/paint-aviation-omc-stocks-in-focus-as-brent-crude-hits-3-year-lows/articleshow/118748484.cms,"Crude oil prices heavily influence OMCs, as crude is their main raw material. When crude prices rise, OMCs experience higher input costs, which can compress their gross refining margins (GRMs) if they cannot pass on the increased costs to consumers due to gov…"
BPCL.NS,Energy,2025-03-07T09:23:03Z,Bharat Petroleum Corp plans to buy US oil via 4-mth tender: Source,"Indian state refiner Bharat Petroleum Corp plans a 4-month tender next week to buy U.S. West Texas Intermediate crude. The tender seeks one million barrels of WTI per month from May or June. Last year, BPCL awarded a similar tender to BP. India's imports of U…","Artificial Intelligence(AI)
AI and Analytics based Business Strategy
By - Tanusree De, Managing Director- Accenture Technology Lead, Trustworthy AI Center of Excellence: ATCI
View Program",The Times of India,https://economictimes.indiatimes.com/industry/energy/oil-gas/bharat-petroleum-corp-plans-to-buy-us-oil-via-4-mth-tender-source/articleshow/118782558.cms,"Indian state refiner Bharat Petroleum Corp plans a 4-month tender next week to buy U.S. West Texas Intermediate crude. The tender seeks one million barrels of WTI per month from May or June. Last year, BPCL awarded a similar tender to BP. India's imports of U…"
BPCL.NS,Energy,2025-03-19T07:05:59Z,Stocks to Buy | Dipan Mehta’s top stock picks & sectors to watch for big gains!,"Market expert Dipan Mehta in an interview to ET Now said that unless new negative triggers emerge, we could see steady improvement in the market. The focus should now shift toward domestic growth stories. External risks like Trump’s tariffs still pose challen…","Mar 19, 2025, 12:50:44 PM IST
Market expert Dipan Mehta in an interview to ET Now said that unless new negative triggers emerge, we could see steady improvement in the market. The focus should now s… [+3469 chars]",Economictimes.com,https://m.economictimes.com/markets/stocks/news/stocks-to-buy-dipan-mehtas-top-stock-picks-sectors-to-watch-for-big-gains/market-outlook-key-concerns/slideshow/119199312.cms,"Market expert Dipan Mehta in an interview to ET Now said that unless new negative triggers emerge, we could see steady improvement in the market. The focus should now shift toward domestic growth stories. External risks like Trump’s tariffs still pose challen…"
BPCL.NS,Energy,2025-03-18T04:00:33Z,"Over half of NSE's Rs 1,000 cr+ m-cap stocks drop in FY25. 10 smallcaps hit hardest","Over half of NSE's stocks with Rs 1,000 crore or more market capitalization have seen their share prices decline in FY25, with smallcaps being the hardest hit. Factors such as global economic fears, local market sentiment, and company-specific issues contribu…","With FY25 set to end in less than two weeks that includes 9 trading sessions, a performance analysis of 1,231 listed companies shows that more than 50% of them have seen their share prices erode as o… [+3805 chars]",The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/over-half-of-nses-rs-1000-cr-m-cap-stocks-drop-in-fy25-10-smallcaps-hit-hardest/articleshow/119142170.cms,"Over half of NSE's stocks with Rs 1,000 crore or more market capitalization have seen their share prices decline in FY25, with smallcaps being the hardest hit. Factors such as global economic fears, local market sentiment, and company-specific issues contribu…"
BPCL.NS,Energy,2025-03-03T03:37:10Z,"Stocks to buy in 2025: IOC, BPCL among top 5 stocks that could give 20-50% return in 1 year","Brokerage firms have issued strong buy recommendations on stocks such as Indian Oil Corporation, Bharat Petroleum Corporation, and Hindustan Petroleum Corporation, predicting significant upside returns within the next year. Also highlighted are Crompton Greav…","Jefferies on Apollo Hospitals: Maintain Buy | Target Rs 7,900 | LTP Rs 6,187 | Upside 27%
Jefferies has maintained a 'Buy' rating on Apollo Hospitals with a target price of Rs 7,900, indicating an u… [+203 chars]",Economictimes.com,https://m.economictimes.com/markets/stocks/news/stocks-to-buy-in-2025-ioc-bpcl-among-top-5-stocks-that-could-give-20-50-return-in-1-year/brokerage-recommendations/slideshow/118673013.cms,"Brokerage firms have issued strong buy recommendations on stocks such as Indian Oil Corporation, Bharat Petroleum Corporation, and Hindustan Petroleum Corporation, predicting significant upside returns within the next year. Also highlighted are Crompton Greav…"
BPCL.NS,Energy,2025-03-03T08:46:52Z,Clean cooking push for low income households boosts India’s LPG imports in 2024: OPEC,"According to OPEC’s February 2025 oil market report, India’s product imports recorded fresh record highs in 2024, averaging 1.2 million barrels per day (mb/d)",Indias refined petroleum product (POL) imports during 2024 rose to record levels spurred by higher purchases of liquefied petroleum gas (LPG) as the worlds third largest energy consumer pushes clean … [+4607 chars],BusinessLine,https://www.thehindubusinessline.com/economy/clean-cooking-push-for-low-income-households-boosts-indias-lpg-imports-in-2024-opec/article69284932.ece,"According to OPEC’s February 2025 oil market report, India’s product imports recorded fresh record highs in 2024, averaging 1.2 million barrels per day (mb/d)"
BPCL.NS,Energy,2025-03-26T08:27:08Z,"Nifty indices rejig: Zomato, Jio Fin to see inflows up to $591 mn; Britannia, BPCL face outflows up to $300 mn on exit","Zomato is expected to experience the largest cumulative inflow of $391 million, while Jio Financial is anticipated to draw $200 million in passive investment. The reshuffle, aligning with Nifty's monthly derivatives expiry, is likely to boost trading volumes …","The semi-annual rejig of Nifty indices is set for Thursday, March 27, with Zomato and Jio Financial Services set to enter the Nifty 50 index, driving combined cumulative inflows of $591 million acros… [+2077 chars]",The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/nifty-indices-rejig-zomato-jio-fin-to-see-inflows-up-to-591-mn-britannia-bpcl-face-outflows-up-to-300-mn-on-exit/articleshow/119527894.cms,"Zomato is expected to experience the largest cumulative inflow of $391 million, while Jio Financial is anticipated to draw $200 million in passive investment. The reshuffle, aligning with Nifty's monthly derivatives expiry, is likely to boost trading volumes …"
BPCL.NS,Energy,2025-03-07T15:30:00Z,Indian Refiner BPCL Seeks to Buy U.S. WTI Oil in Four Consecutive Months,"India’s state-owned refiner Bharat Petroleum Corporation Limited (BPCL) prepares to issue a tender to buy U.S. WTI crude in four consecutive months this summer, a source with knowledge of the plans told Reuters on Friday. Indian refiners are looking to boost …","Russian oil supply to the…
One of these giants is…
By Charles Kennedy - Mar 07, 2025, 9:30 AM CSTIndia’s state-owned refiner Bharat Petroleum Corporation Limited (BPCL) prepares to issue a tender t… [+1776 chars]",OilPrice.com,https://oilprice.com/Latest-Energy-News/World-News/Indian-Refiner-BPCL-Seeks-to-Buy-US-WTI-Oil-in-Four-Consecutive-Months.html,"India’s state-owned refiner Bharat Petroleum Corporation Limited (BPCL) prepares to issue a tender to buy U.S. WTI crude in four consecutive months this summer, a source with knowledge of the plans told Reuters on Friday. Indian refiners are looking to boost …"
